transaction_id,card_id,merchant_id,transaction_amount,transaction_datetime,transaction_location,transaction_status,is_fraud
112861,2956,138,164.42,2025-02-02 12:05:05,Mingəçevir,Approved,0
112862,1638,271,49.11,2025-01-04 23:41:49,Bakı,Declined,0
112863,1915,269,71.31,2025-05-23 15:19:47,Bakı,Approved,0
112864,236,255,41.78,2025-01-29 02:27:35,Bakı,Approved,0
112865,1600,167,2141.96,2025-01-03 22:53:27,Bakı,Approved,0
112866,2520,24,293.65,2025-09-03 15:54:46,Bakı,Approved,0
112867,347,108,141.34,2025-04-27 10:36:39,Sumqayıt,Approved,0
112868,1397,153,198.86,2024-09-29 21:31:10,Quba,Approved,0
112869,1668,372,214.26,2024-12-27 05:49:13,Sumqayıt,Approved,0
112870,364,10,111.83,2025-04-10 12:57:22,Bakı,Approved,0
112871,1567,108,219.62,2025-05-15 15:55:56,Gəncə,Approved,0
112872,1552,69,37.37,2025-01-23 20:22:49,Bakı,Approved,0
112873,962,272,91,2025-08-06 12:51:02,Bakı,Approved,0
112874,112,42,15.54,2025-05-22 08:06:31,Gəncə,Declined,0
112875,2581,84,25.01,2025-08-15 03:39:11,Bakı,Approved,0
112876,2088,58,226.35,2024-12-07 02:14:46,Bakı,Approved,0
112877,2571,320,124.36,2025-05-22 08:08:08,Mingəçevir,Approved,0
112878,2461,6,75.61,2024-11-02 16:30:09,Naxçıvan,Approved,0
112879,827,297,41.09,2025-06-08 10:11:55,Gəncə,Approved,0
112880,2713,173,280.83,2025-08-29 00:32:32,Lənkəran,Approved,0
112881,2171,368,249.88,2025-06-22 19:25:20,Naxçıvan,Approved,0
112882,2728,352,79.15,2025-04-24 07:40:27,Sumqayıt,Approved,0
112883,1947,21,191.76,2024-11-13 15:19:29,Bakı,Approved,0
112884,2065,112,113.66,2025-04-30 13:47:09,Bakı,Approved,0
112885,79,84,107.55,2025-07-28 12:43:37,Bakı,Approved,0
112886,1415,389,91,2025-03-15 10:54:54,Bakı,Approved,0
112887,2386,118,45.63,2025-03-12 22:33:23,Şirvan,Approved,0
112888,280,102,128.41,2025-03-26 21:58:21,Lənkəran,Approved,0
112889,1032,357,145.31,2025-03-16 18:25:41,Bakı,Declined,0
112890,1584,2,90.65,2025-06-07 18:14:22,Bakı,Declined,0
112891,2523,253,290.55,2025-03-08 22:44:57,Bakı,Approved,0
112892,2967,226,5.83,2025-02-19 18:42:50,Bakı,Approved,0
112893,888,5,161.2,2024-12-05 05:33:33,Bakı,Approved,0
112894,884,232,69.61,2025-03-22 16:17:38,Şəki,Approved,0
112895,2754,114,158.99,2025-03-31 03:01:56,Bakı,Approved,0
112896,357,278,38.6,2025-07-16 13:04:03,Mingəçevir,Approved,0
112897,1494,77,49.68,2025-05-20 23:07:38,USA,Approved,0
112898,817,306,46.39,2025-05-23 23:31:28,Bakı,Approved,0
112899,265,337,114.81,2025-03-20 02:14:04,Bakı,Approved,0
112900,2163,343,110.07,2025-07-23 21:18:14,Mingəçevir,Approved,0
112901,1989,235,63.34,2024-11-27 17:12:33,Bakı,Approved,0
112902,2454,29,183.09,2024-10-04 04:07:36,Bakı,Approved,0
112903,606,119,25.68,2025-08-12 05:43:35,Bakı,Approved,0
112904,1063,194,145.89,2025-09-25 09:44:50,Bakı,Approved,0
112905,1945,286,39.39,2025-03-05 22:38:40,Bakı,Approved,0
112906,1308,177,110.4,2025-08-26 18:08:13,Bakı,Declined,0
112907,2912,380,57.88,2025-07-13 12:26:32,Bakı,Approved,0
112908,1730,349,33.59,2025-09-02 14:59:28,Gəncə,Approved,0
112909,2335,198,163.62,2025-06-01 10:42:02,Bakı,Approved,0
112910,812,314,255.92,2024-10-27 13:43:23,Bakı,Declined,0
112911,723,193,250.22,2025-03-18 04:38:18,Gəncə,Approved,0
112912,1143,263,49.66,2024-10-22 20:53:26,Sumqayıt,Approved,0
112913,959,11,239.33,2025-01-25 03:16:45,Gəncə,Approved,0
112914,910,314,65.95,2025-01-08 22:24:49,Sumqayıt,Declined,0
112915,2476,261,90.64,2025-02-14 18:47:37,Bakı,Approved,0
112916,2866,270,251.94,2025-02-12 13:09:14,Şəki,Approved,0
112917,446,126,150.64,2024-10-11 12:29:24,Gəncə,Approved,0
112918,721,260,89.89,2025-05-12 09:45:45,Sumqayıt,Approved,0
112919,703,350,57.24,2025-05-05 18:39:54,Bakı,Approved,0
112920,1381,240,291.2,2025-05-10 01:30:25,Bakı,Approved,0
112921,2056,319,250.11,2024-10-13 04:16:01,Lənkəran,Approved,0
112922,191,339,69.79,2025-07-01 23:53:02,Gəncə,Approved,0
112923,866,377,45.85,2025-01-26 22:34:42,Şirvan,Declined,0
112924,431,118,205.35,2025-06-21 05:31:03,Bakı,Approved,0
112925,1230,90,45.63,2025-04-12 22:44:23,Şirvan,Approved,0
112926,2262,343,108.76,2025-06-16 03:43:18,Gəncə,Approved,0
112927,60,304,28.12,2025-05-10 09:35:40,Bakı,Approved,0
112928,2107,12,188.58,2025-07-15 20:05:02,Quba,Approved,0
112929,2788,289,88.92,2024-12-07 06:38:43,Lənkəran,Approved,0
112930,1180,354,117.25,2025-06-26 01:54:50,Quba,Approved,0
112931,3007,170,3259.18,2025-07-03 01:59:13,Gəncə,Approved,0
112932,2857,20,238.31,2025-08-16 07:40:16,Quba,Approved,0
112933,1285,135,233.38,2025-08-08 12:16:31,Bakı,Approved,0
112934,1621,80,164.35,2025-02-01 16:57:19,Lənkəran,Approved,0
112935,618,107,2819.15,2025-09-01 17:17:40,Quba,Approved,0
112936,53,261,236.29,2024-11-15 07:31:30,Sumqayıt,Approved,0
112937,599,197,13.72,2025-07-05 19:23:05,Gəncə,Declined,0
112938,1233,179,82.6,2024-09-29 12:10:55,Bakı,Approved,0
112939,1621,223,45.72,2025-03-10 23:12:28,Lənkəran,Approved,0
112940,574,321,1992.34,2025-04-04 22:25:45,Naxçıvan,Approved,0
112941,385,83,52.24,2025-09-28 04:40:24,USA,Approved,0
112942,380,212,35.72,2024-11-05 08:46:04,Bakı,Approved,0
112943,2833,294,32.85,2025-06-19 18:05:02,Bakı,Approved,0
112944,29,390,25.87,2025-01-22 15:41:23,Bakı,Approved,0
112945,1317,61,97.15,2025-07-11 06:06:34,Sumqayıt,Approved,0
112946,2194,254,286.18,2025-04-16 11:49:21,Gəncə,Declined,0
112947,322,375,127.44,2025-09-19 08:27:00,Şirvan,Approved,0
112948,2347,310,1624.96,2025-02-28 08:47:41,Mingəçevir,Approved,0
112949,2361,212,38.9,2025-03-14 01:14:20,Bakı,Approved,0
112950,550,335,53.59,2024-12-30 07:37:47,Sumqayıt,Approved,0
112951,47,350,18.7,2025-03-18 09:50:27,Şirvan,Approved,0
112952,2213,168,298.89,2025-09-10 01:08:04,Bakı,Approved,0
112953,450,14,256.2,2025-07-01 10:41:20,Bakı,Approved,0
112954,2965,365,48.72,2025-08-08 00:25:07,Naxçıvan,Approved,0
112955,2098,39,263.62,2024-10-28 08:19:50,Bakı,Approved,0
112956,2134,177,293.41,2025-03-15 00:47:30,Sumqayıt,Approved,0
112957,2015,194,72.52,2025-02-15 03:12:10,Bakı,Approved,0
112958,1980,32,151.73,2025-05-27 19:08:37,Bakı,Approved,0
112959,2953,357,163.37,2025-01-21 19:17:17,Quba,Approved,0
112960,2646,133,57.64,2024-10-12 04:28:40,Bakı,Approved,0
112961,339,225,154.99,2025-01-28 07:48:06,Bakı,Approved,0
112962,1117,78,125.32,2024-10-23 04:00:30,China,Approved,0
112963,1412,392,32.04,2025-05-29 03:19:03,Lənkəran,Approved,0
112964,1459,155,218.84,2025-01-11 04:16:24,Bakı,Approved,0
112965,413,72,10.08,2025-03-30 08:23:58,Lənkəran,Declined,0
112966,2598,84,30.72,2024-11-29 04:29:55,Bakı,Approved,0
112967,1712,185,15.06,2025-04-23 03:34:41,Sumqayıt,Approved,0
112968,82,299,148.4,2025-04-05 05:38:00,Bakı,Approved,0
112969,1185,380,31.44,2024-11-30 01:06:42,Bakı,Approved,0
112970,2060,271,183.42,2024-12-20 03:41:34,Bakı,Approved,0
112971,991,215,79.86,2024-11-29 16:29:25,Bakı,Approved,0
112972,706,27,220.9,2024-12-30 16:16:46,Mingəçevir,Approved,0
112973,276,65,188.89,2024-11-11 04:59:34,Sumqayıt,Approved,0
112974,221,18,119.63,2025-02-17 17:19:06,Bakı,Approved,0
112975,2721,368,68.28,2025-06-01 05:47:21,Bakı,Approved,0
112976,2601,294,14.64,2025-04-07 00:48:16,Quba,Approved,0
112977,1324,239,246.62,2025-08-18 17:16:29,Sumqayıt,Approved,0
112978,1458,345,19.34,2025-02-01 22:57:52,Sumqayıt,Approved,0
112979,2415,8,101.32,2025-09-22 03:34:38,Bakı,Approved,0
112980,2528,160,1257.97,2025-03-12 02:45:11,Bakı,Approved,0
112981,2577,321,1847.83,2024-10-25 20:31:36,Bakı,Approved,0
112982,2966,239,68.27,2024-12-08 09:20:13,Bakı,Approved,0
112983,1250,163,26.38,2024-12-01 11:55:44,Sumqayıt,Approved,0
112984,766,321,3241.28,2025-05-07 02:45:40,Sumqayıt,Approved,0
112985,630,6,127.48,2025-07-13 16:21:07,Gəncə,Approved,0
112986,385,264,159.39,2025-09-19 11:05:17,Şəki,Approved,0
112987,1528,56,180.27,2024-11-15 15:51:00,Naxçıvan,Declined,0
112988,2511,338,163.68,2025-08-22 23:33:21,Gəncə,Declined,0
112989,2214,167,1498.35,2025-06-26 16:31:21,Bakı,Declined,0
112990,1989,247,13.58,2024-11-05 03:31:29,Bakı,Approved,0
112991,1088,110,30.34,2025-08-20 08:52:56,Sumqayıt,Approved,0
112992,148,234,127.77,2025-05-21 21:18:20,Sumqayıt,Approved,0
112993,976,209,1837.97,2025-08-07 09:59:11,Bakı,Approved,0
112994,2591,321,2175.47,2025-02-25 19:53:14,Gəncə,Approved,0
112995,2483,357,70.74,2024-10-24 13:13:52,Bakı,Approved,0
112996,1638,56,163.89,2025-06-09 14:08:46,Bakı,Approved,0
112997,1287,126,157.47,2025-08-06 23:16:30,Bakı,Approved,0
112998,2382,94,12.82,2025-06-13 05:22:44,Bakı,Approved,0
112999,1138,138,71.95,2025-05-25 03:07:35,Bakı,Approved,0
113000,1425,36,190.15,2025-03-20 13:31:20,Sumqayıt,Approved,0
113001,110,373,42.03,2024-12-21 07:16:58,Bakı,Approved,0
113002,2095,88,48.47,2025-01-20 17:57:02,Gəncə,Approved,0
113003,1273,3,34.3,2025-09-15 23:18:35,Bakı,Approved,0
113004,2402,104,248.56,2025-08-31 02:26:43,Gəncə,Approved,0
113005,2036,145,197.91,2025-04-28 07:07:53,Sumqayıt,Approved,0
113006,770,356,190.07,2025-09-10 23:37:14,Bakı,Approved,0
113007,747,388,1446.18,2025-04-02 07:12:31,Gəncə,Approved,0
113008,704,78,265.29,2024-11-28 21:23:30,China,Approved,0
113009,673,322,139.82,2025-02-26 17:31:26,Bakı,Approved,0
113010,1970,139,118.88,2024-10-25 08:39:15,Gəncə,Approved,0
113011,475,316,19.98,2025-05-13 23:25:53,Bakı,Approved,0
113012,205,329,168.8,2024-10-29 16:03:47,Gəncə,Declined,0
113013,1306,189,81.79,2025-05-24 16:01:57,Lənkəran,Declined,0
113014,2368,329,290.2,2025-01-02 07:19:41,Quba,Approved,0
113015,1321,178,111.51,2025-03-30 09:26:52,Lənkəran,Approved,0
113016,1282,239,213.64,2024-12-30 01:34:29,Gəncə,Approved,0
113017,1292,134,154.27,2025-08-29 23:07:13,Bakı,Approved,0
113018,458,242,244.84,2025-05-26 10:12:19,Bakı,Declined,0
113019,804,40,60.76,2025-03-25 00:58:31,Bakı,Approved,0
113020,2928,140,1789.68,2025-02-16 18:02:22,Bakı,Approved,0
113021,780,270,144.56,2025-01-22 00:51:11,Sumqayıt,Approved,0
113022,1096,6,89.21,2025-05-27 19:25:03,Bakı,Approved,0
113023,239,177,190.39,2025-01-31 03:05:17,Bakı,Approved,0
113024,1931,153,24.65,2025-07-05 04:04:29,Bakı,Approved,0
113025,2537,43,119.7,2025-02-15 06:16:26,Bakı,Approved,0
113026,348,388,2595.2,2025-07-02 05:12:29,Sumqayıt,Approved,0
113027,1807,390,34.91,2025-01-07 20:06:06,Bakı,Approved,0
113028,1104,228,14.76,2025-08-30 01:41:12,Lənkəran,Approved,0
113029,2215,179,144.21,2025-07-23 18:00:08,Bakı,Approved,0
113030,1972,1,30.74,2024-11-07 23:26:46,Mingəçevir,Approved,0
113031,2406,71,48.61,2025-01-28 10:54:57,Naxçıvan,Declined,0
113032,505,304,127.19,2024-11-02 07:29:20,Bakı,Approved,0
113033,2639,122,18.85,2025-09-24 02:19:49,Bakı,Approved,0
113034,1453,192,282.27,2025-05-04 21:01:42,Şəki,Approved,0
113035,534,75,67.24,2025-06-18 00:00:19,Şirvan,Approved,0
113036,812,254,160.03,2025-08-23 01:46:43,Bakı,Approved,0
113037,1626,23,239.39,2025-05-25 20:02:54,Lənkəran,Approved,0
113038,2002,199,193.21,2025-09-19 09:14:10,Bakı,Approved,0
113039,1916,220,143.66,2025-09-23 08:35:43,Bakı,Approved,0
113040,1263,299,134.61,2024-10-18 12:30:35,Gəncə,Declined,0
113041,2034,206,43.83,2025-08-12 17:39:40,Şəki,Approved,0
113042,2173,327,115.59,2025-01-11 14:55:59,Naxçıvan,Approved,0
113043,2682,253,293.34,2025-04-09 23:51:35,Sumqayıt,Declined,0
113044,253,171,117.76,2025-08-31 18:41:27,Gəncə,Approved,0
113045,1240,317,32.01,2024-10-27 10:33:00,Gəncə,Approved,0
113046,2180,317,165.79,2025-03-22 23:37:33,Şirvan,Approved,0
113047,1989,335,77.11,2025-09-22 14:43:44,Bakı,Approved,0
113048,804,286,8.54,2025-03-10 16:40:05,Bakı,Approved,0
113049,1788,118,85.06,2025-08-10 20:46:16,Sumqayıt,Approved,0
113050,628,333,98.64,2024-12-24 06:51:52,Bakı,Approved,0
113051,2097,335,139.98,2024-11-04 05:46:33,Bakı,Approved,0
113052,2571,319,262.92,2025-09-15 05:23:51,Mingəçevir,Approved,0
113053,1231,330,102.02,2025-04-02 09:15:01,Şirvan,Declined,0
113054,1503,387,80.64,2025-04-18 22:02:52,Bakı,Approved,0
113055,2621,83,22.6,2024-11-17 03:33:56,USA,Approved,0
113056,1932,148,2803.81,2025-08-16 01:14:07,Bakı,Approved,0
113057,2911,198,212.55,2024-11-03 17:53:39,Bakı,Declined,0
113058,28,252,3.07,2025-04-19 14:01:22,Bakı,Approved,0
113059,2252,95,31.68,2024-10-30 11:38:34,Bakı,Approved,0
113060,821,398,213.21,2025-04-14 19:25:13,Sumqayıt,Approved,0
113061,2063,230,288.71,2025-08-25 13:37:37,Bakı,Approved,0
113062,1065,319,16.97,2024-12-07 10:29:59,Bakı,Approved,0
113063,1194,47,251.79,2024-10-28 20:23:16,Bakı,Approved,0
113064,1380,347,37.95,2024-11-25 09:23:36,Bakı,Approved,0
113065,56,6,154.2,2025-09-04 05:20:07,Bakı,Approved,0
113066,920,4,104.83,2025-04-05 16:48:41,Bakı,Approved,0
113067,474,116,151.95,2025-07-06 23:02:59,Lənkəran,Approved,0
113068,453,229,6.88,2024-11-05 09:48:42,Bakı,Approved,0
113069,640,366,193.06,2025-08-09 11:56:20,Sumqayıt,Approved,0
113070,2547,150,80.89,2025-08-28 14:38:51,Bakı,Approved,0
113071,1090,122,236.61,2025-03-20 19:35:16,Bakı,Approved,0
113072,1598,317,209.15,2024-10-05 09:02:54,Bakı,Approved,0
113073,579,331,204.08,2025-03-19 02:19:25,Bakı,Approved,0
113074,2014,218,119.59,2025-01-17 15:18:58,Bakı,Approved,0
113075,2423,12,113.21,2024-10-25 05:50:31,Gəncə,Approved,0
113076,1768,271,33.48,2025-06-17 09:52:10,Naxçıvan,Approved,0
113077,1035,251,4.82,2025-06-26 11:15:02,Lənkəran,Declined,0
113078,1567,234,280.68,2025-07-10 15:22:25,Gəncə,Approved,0
113079,1110,85,102.68,2025-01-16 13:24:39,Bakı,Approved,0
113080,823,183,204.03,2025-07-23 07:57:59,Bakı,Approved,0
113081,2962,19,176.41,2025-04-13 17:47:44,Şəki,Approved,0
113082,1463,216,226.43,2025-07-23 11:07:57,Bakı,Approved,0
113083,823,12,127.22,2025-03-31 20:44:07,Bakı,Declined,0
113084,2306,206,104.38,2024-11-29 14:26:50,Naxçıvan,Approved,0
113085,2735,175,57.14,2025-09-19 19:26:22,Bakı,Approved,0
113086,70,213,117.83,2024-12-05 17:37:34,Naxçıvan,Approved,0
113087,350,311,49.28,2025-08-18 11:28:25,Bakı,Approved,0
113088,571,15,35.31,2024-11-19 16:11:33,Mingəçevir,Approved,0
113089,1326,21,108.49,2025-04-11 05:40:14,Quba,Approved,0
113090,2761,202,79.8,2024-10-26 09:42:00,Sumqayıt,Approved,0
113091,2414,381,25.24,2024-12-25 04:31:43,Bakı,Approved,0
113092,692,359,193.14,2024-12-10 00:20:24,Bakı,Approved,0
113093,2834,9,13,2025-06-07 16:06:33,Şirvan,Approved,0
113094,2321,52,259.39,2025-02-07 01:54:28,Sumqayıt,Declined,0
113095,1115,81,107.69,2025-01-23 03:37:31,USA,Declined,0
113096,2626,376,42.05,2024-10-01 23:28:22,Bakı,Approved,0
113097,44,119,283.84,2025-03-27 21:33:46,Bakı,Declined,0
113098,1337,212,41.91,2025-04-08 19:42:36,Bakı,Approved,0
113099,28,346,256.89,2025-02-13 01:47:36,Bakı,Approved,0
113100,2416,146,84.76,2025-08-22 23:59:48,Bakı,Approved,0
113101,1908,378,199.31,2024-10-15 04:52:14,Bakı,Approved,0
113102,402,2,99.06,2025-05-12 10:12:46,Gəncə,Approved,0
113103,2787,17,240.99,2025-01-23 10:07:05,Bakı,Approved,0
113104,742,322,165.32,2025-06-14 18:38:53,Gəncə,Approved,0
113105,315,124,10.7,2025-07-09 07:36:11,Bakı,Approved,0
113106,1296,35,143.11,2024-11-16 02:19:37,Turkey,Approved,0
113107,2951,371,602.12,2025-05-17 20:32:31,Bakı,Approved,0
113108,2093,71,46.33,2025-06-07 14:17:44,Gəncə,Declined,0
113109,1066,315,1698.05,2024-12-26 06:15:45,Bakı,Approved,0
113110,74,49,952.53,2025-07-13 06:41:29,Bakı,Approved,0
113111,1972,292,36.86,2025-06-06 12:05:03,Mingəçevir,Approved,0
113112,21,376,11.27,2024-11-19 07:21:04,Mingəçevir,Approved,0
113113,2395,107,602.07,2025-05-17 08:43:43,Lənkəran,Approved,0
113114,2214,180,3162.64,2025-02-08 00:44:57,Bakı,Approved,0
113115,1971,298,273.94,2025-08-17 18:04:12,Bakı,Approved,0
113116,1643,184,1761.99,2025-06-30 01:49:14,Bakı,Approved,0
113117,930,70,18.12,2025-06-16 07:30:16,Şirvan,Approved,0
113118,1327,351,248.33,2025-08-13 14:05:54,Gəncə,Approved,0
113119,1695,88,28.26,2025-05-17 03:24:11,Bakı,Approved,0
113120,992,28,155.8,2024-11-20 02:12:11,Bakı,Approved,0
113121,2533,398,136.61,2024-11-19 03:13:05,Gəncə,Approved,0
113122,2162,195,58.14,2024-11-28 17:00:03,Mingəçevir,Approved,0
113123,775,42,180.63,2025-04-04 00:56:35,Quba,Approved,0
113124,426,386,6.23,2024-10-10 15:24:52,Bakı,Declined,0
113125,334,159,49.41,2025-04-22 19:35:59,Bakı,Approved,0
113126,1150,119,36.08,2025-01-25 10:24:42,Şirvan,Approved,0
113127,559,221,59.2,2025-07-20 07:56:57,Bakı,Approved,0
113128,1941,218,53.5,2025-07-31 23:00:37,Şəki,Approved,0
113129,1941,222,57.54,2025-09-23 22:02:06,Şəki,Approved,0
113130,1761,317,167.16,2025-04-20 05:45:29,Sumqayıt,Approved,0
113131,1271,24,70,2025-06-08 22:04:44,Sumqayıt,Approved,0
113132,518,50,3190.23,2025-06-10 10:12:49,Şirvan,Approved,0
113133,1038,196,33.22,2025-03-29 15:25:09,Bakı,Approved,0
113134,322,198,284.41,2024-10-13 02:56:58,Şirvan,Approved,0
113135,650,4,109.23,2025-08-03 22:18:25,Gəncə,Approved,0
113136,2614,382,28.66,2025-05-27 13:54:54,Bakı,Approved,0
113137,515,341,3.79,2025-09-29 09:12:21,Bakı,Approved,0
113138,1022,214,135.13,2025-07-06 07:38:35,Bakı,Approved,0
113139,86,196,14.91,2025-06-29 13:35:19,Bakı,Approved,0
113140,821,374,1077.46,2025-06-29 23:50:37,Sumqayıt,Approved,0
113141,2958,188,87.18,2025-08-11 12:12:47,Bakı,Declined,0
113142,11,314,130.41,2025-05-27 14:18:45,Sumqayıt,Approved,0
113143,2218,263,116.26,2025-04-03 20:09:59,Bakı,Approved,0
113144,317,57,96.06,2025-05-07 22:05:43,Sumqayıt,Approved,0
113145,2393,128,9.11,2024-10-06 06:15:52,Bakı,Approved,0
113146,1591,213,283.63,2025-08-11 14:14:30,Bakı,Approved,0
113147,806,11,276.95,2025-08-04 08:32:48,Bakı,Approved,0
113148,2206,383,166.98,2024-10-16 09:30:09,Bakı,Approved,0
113149,2999,67,261.38,2025-01-01 18:35:18,Bakı,Approved,0
113150,405,224,194.78,2025-03-16 15:30:19,Bakı,Approved,0
113151,2361,35,258.13,2025-02-07 05:25:58,Turkey,Approved,0
113152,935,146,246.26,2025-02-23 06:24:57,Bakı,Approved,0
113153,1101,130,195.17,2024-12-06 02:38:34,Bakı,Approved,0
113154,1026,272,6.13,2025-01-18 05:00:36,Gəncə,Approved,0
113155,1584,345,42.29,2024-12-26 09:14:29,Bakı,Approved,0
113156,567,223,34.38,2025-05-31 14:27:54,Bakı,Approved,0
113157,972,214,176.45,2025-09-19 09:26:58,Bakı,Approved,0
113158,2549,395,116.56,2025-03-11 01:53:40,Sumqayıt,Approved,0
113159,1929,116,101.52,2025-05-04 08:43:28,Bakı,Approved,0
113160,80,337,212.57,2025-03-22 08:27:39,Bakı,Approved,0
113161,1665,216,238.53,2025-01-28 05:05:46,Naxçıvan,Approved,0
113162,482,54,108.98,2025-01-25 03:47:51,Quba,Approved,0
113163,2088,188,121.04,2025-03-13 14:21:18,Bakı,Approved,0
113164,2230,128,28.69,2024-12-14 15:13:32,Bakı,Approved,0
113165,2951,132,3085.41,2024-10-10 18:51:12,Bakı,Approved,0
113166,1494,39,84.89,2025-08-02 18:04:56,Bakı,Approved,0
113167,1229,20,196.18,2025-08-05 16:09:17,Bakı,Declined,0
113168,1660,314,141.74,2025-05-30 03:04:54,Sumqayıt,Approved,0
113169,896,280,133.78,2025-06-20 18:55:53,Sumqayıt,Approved,0
113170,882,243,2757.26,2025-07-19 22:42:49,Şəki,Approved,0
113171,48,362,214.87,2025-04-11 19:31:36,Şirvan,Approved,0
113172,162,206,15.55,2024-12-15 12:37:33,Naxçıvan,Approved,0
113173,319,29,107.23,2025-07-23 00:13:26,Sumqayıt,Approved,0
113174,170,187,814.89,2025-08-18 12:01:36,Bakı,Approved,0
113175,1424,110,185.4,2025-04-17 19:55:07,Sumqayıt,Approved,0
113176,2719,122,63.16,2024-12-27 07:20:05,Bakı,Approved,0
113177,2969,332,220.18,2025-05-08 22:09:12,Sumqayıt,Declined,0
113178,798,358,20.07,2025-08-03 01:19:53,Mingəçevir,Approved,0
113179,1276,371,1072.68,2025-04-24 23:38:29,Bakı,Approved,0
113180,1836,240,125.2,2025-06-08 04:33:41,Lənkəran,Approved,0
113181,113,199,280.3,2025-08-05 13:14:47,Bakı,Approved,0
113182,2473,9,95.69,2025-09-10 11:34:30,Bakı,Declined,0
113183,715,70,11.02,2025-07-11 01:00:57,Bakı,Approved,0
113184,1477,280,233.13,2025-07-02 10:55:01,Bakı,Approved,0
113185,2376,357,31.54,2025-03-03 11:41:10,Bakı,Approved,0
113186,344,115,144.24,2024-12-20 00:27:58,Lənkəran,Approved,0
113187,1910,94,46.75,2025-05-14 05:14:22,Bakı,Approved,0
113188,980,219,63.94,2025-09-14 13:23:59,Mingəçevir,Approved,0
113189,2340,369,114.72,2025-02-24 04:00:39,Bakı,Approved,0
113190,349,286,46.97,2025-03-31 11:08:15,Bakı,Approved,0
113191,1310,290,102.62,2025-09-16 11:13:14,Lənkəran,Declined,0
113192,988,307,3380.27,2025-09-09 04:49:44,Naxçıvan,Approved,0
113193,1752,294,35.94,2024-10-03 15:52:55,Şirvan,Approved,0
113194,1430,360,87.46,2025-06-14 01:45:44,Gəncə,Approved,0
113195,1593,79,232.74,2024-10-06 04:20:37,Bakı,Approved,0
113196,362,129,102.05,2024-12-17 23:05:04,Lənkəran,Approved,0
113197,1048,183,203.46,2024-11-15 03:45:08,Bakı,Approved,0
113198,278,165,232.73,2025-09-02 05:52:06,Gəncə,Approved,0
113199,2588,328,94.62,2025-06-06 04:53:25,Bakı,Approved,0
113200,828,254,86.34,2025-05-17 15:56:42,Bakı,Approved,0
113201,2431,243,1891.2,2024-12-06 01:07:23,Bakı,Approved,0
113202,1248,62,278.16,2025-03-28 11:24:59,Lənkəran,Approved,0
113203,2896,36,125.49,2025-03-01 10:41:34,Lənkəran,Approved,0
113204,1367,96,46.51,2025-07-08 22:40:03,Bakı,Approved,0
113205,859,263,83.77,2025-04-02 23:41:35,Bakı,Approved,0
113206,182,370,61.61,2024-10-25 19:15:31,Gəncə,Approved,0
113207,1033,317,224.49,2025-09-02 11:22:15,Bakı,Approved,0
113208,2007,78,94.71,2025-08-25 00:50:25,China,Declined,0
113209,1981,237,242.81,2024-11-06 08:35:41,Bakı,Approved,0
113210,2235,306,149,2025-01-20 19:33:24,Bakı,Approved,0
113211,2916,53,282.98,2024-11-26 22:58:19,Sumqayıt,Approved,0
113212,2605,52,2848.28,2025-07-24 18:20:24,Bakı,Approved,0
113213,2960,332,155.56,2025-07-16 01:29:44,Bakı,Approved,0
